Date,Open,High,Low,Close,Adj Close,Volume,Noramlized_Close,Close_lag_1,Close_lag_2,Close_lag_3,Close_lag_4,Close_lag_5,Close_lag_6,Close_lag_7,Close_lag_8,Close_lag_9,Close_lag_10,Volume_lag_1,Volume_lag_2,Volume_lag_3,Volume_lag_4,Volume_lag_5,Volume_lag_6,Volume_lag_7,Volume_lag_8,Volume_lag_9,Volume_lag_10,SMA_10,SMA_30,SMA_50,SMA_100,SMA_200,EMA_12,EMA_26,EMA_52,EMA_104,EMA_208,BBANDS_1,BBANDS_2,BBANDS_3,RSI,Return
2012-11-16,18.757143020629883,18.928571701049805,18.0625,18.8457145690918,16.182371139526367,1266893600,0.0684368398668352,18.77214241027832,19.174285888671875,19.38928604125977,19.38678550720215,19.537857055664062,19.20535659790039,19.928571701049805,20.816070556640625,20.87928581237793,20.600000381469727,789910800.0,477170400.0,532949200.0,515802000.0,929913600.0,1056146000.0,793648800.0,374917200.0,529135600.0,599373600.0,19.59353561401367,21.424261856079102,22.566521453857423,22.372267932891845,21.277116117477416,19.789437334830566,20.84550651560743,21.714855682015706,21.797056188387145,20.57177530134124,22.19039886090472,20.16283327738444,18.13526769386416,31.05495357225969,0.003919220151089364
2012-11-19,19.311071395874023,20.26785659790039,19.281429290771484,20.20464324951172,17.349252700805664,823317600,0.0761954491433912,18.8457145690918,18.77214241027832,19.174285888671875,19.38928604125977,19.38678550720215,19.537857055664062,19.20535659790039,19.928571701049805,20.816070556640625,20.87928581237793,1266893600.0,789910800.0,477170400.0,532949200.0,515802000.0,929913600.0,1056146000.0,793648800.0,374917200.0,529135600.0,19.52607135772705,21.303940455118816,22.487564315795897,22.37001792907715,21.296867904663085,19.853315167858437,20.798035162563302,21.65786653361933,21.76672451336095,20.56826207596488,21.89694245013798,20.058523813883465,18.220105177628948,41.84063532928998,0.0721081005147266
2012-11-20,20.42535781860352,20.42678642272949,19.80642890930176,20.03249931335449,17.20143699645996,642754000,0.0752126179181649,20.20464324951172,18.8457145690918,18.77214241027832,19.174285888671875,19.38928604125977,19.38678550720215,19.537857055664062,19.20535659790039,19.928571701049805,20.816070556640625,823317600.0,1266893600.0,789910800.0,477170400.0,532949200.0,515802000.0,929913600.0,1056146000.0,793648800.0,374917200.0,19.447714233398436,21.194797579447428,22.402185707092286,22.365164356231688,21.31494468688965,19.880881959473214,20.74132880336265,21.596531921533863,21.733691652408446,20.563135159576266,21.607440746012067,19.955928548177084,18.304416350342102,40.992954762651244,-0.008520018593319634
2012-11-21,20.15178680419922,20.263214111328125,19.878570556640625,20.060714721679688,17.225671768188477,373002000,0.075373709763475,20.03249931335449,20.20464324951172,18.8457145690918,18.77214241027832,19.174285888671875,19.38928604125977,19.38678550720215,19.537857055664062,19.20535659790039,19.928571701049805,642754000.0,823317600.0,1266893600.0,789910800.0,477170400.0,532949200.0,515802000.0,929913600.0,1056146000.0,793648800.0,19.460928535461427,21.103761863708495,22.330014266967773,22.36253936767578,21.332396478652953,19.90854853827421,20.69091294546021,21.53857655550163,21.701825425156468,20.558327308495915,21.375981548949824,19.87588094075521,18.375780332560595,41.196712252258884,0.0014084816818833445
2012-11-23,20.25607109069824,20.428571701049805,20.092857360839844,20.41071319580078,17.526203155517578,272826400,0.0773719760795978,20.060714721679688,20.03249931335449,20.20464324951172,18.8457145690918,18.77214241027832,19.174285888671875,19.38928604125977,19.38678550720215,19.537857055664062,19.20535659790039,373002000.0,642754000.0,823317600.0,1266893600.0,789910800.0,477170400.0,532949200.0,515802000.0,929913600.0,1056146000.0,19.581464195251463,21.0271546681722,22.26637851715088,22.358075065612795,21.35073040008545,19.985804639432146,20.6701574084484,21.496015674003488,21.677232811263977,20.556914733254814,21.145820988682413,19.81626180013021,18.486702611578007,43.712560399709616,0.017446959342024337
2012-11-26,20.56785774230957,21.071428298950195,20.489643096923828,21.054643630981445,18.07913589477539,630579600,0.0810484049605496,20.41071319580078,20.060714721679688,20.03249931335449,20.20464324951172,18.8457145690918,18.77214241027832,19.174285888671875,19.38928604125977,19.38678550720215,19.537857055664062,272826400.0,373002000.0,642754000.0,823317600.0,1266893600.0,789910800.0,477170400.0,532949200.0,515802000.0,929913600.0,19.733142852783203,20.965988032023112,22.20904998779297,22.357007217407226,21.37088218688965,20.150241407362806,20.698637869376775,21.479360125210203,21.665373969734787,20.56167768921392,21.26403782211067,19.846571350097655,18.42910487808464,47.98492448950999,0.03154864942755364
2012-11-27,21.05535697937012,21.086429595947266,20.717857360839844,20.88500022888184,17.93345832824707,533330000,0.0800798501775055,21.054643630981445,20.41071319580078,20.060714721679688,20.03249931335449,20.20464324951172,18.8457145690918,18.77214241027832,19.174285888671875,19.38928604125977,19.38678550720215,630579600.0,272826400.0,373002000.0,642754000.0,823317600.0,1266893600.0,789910800.0,477170400.0,532949200.0,515802000.0,19.88296432495117,20.914416631062824,22.13890712738037,22.3517822265625,21.387241115570067,20.26328122605804,20.712442488599372,21.456931449877057,21.650509708004254,20.56477168480883,21.265531430929904,19.846952311197917,18.42837319146593,47.00413842752756,-0.008057291544463774
2012-11-28,20.61678504943848,20.92142868041992,20.437856674194336,20.819286346435547,17.877038955688477,520864400,0.0797046661481356,20.88500022888184,21.054643630981445,20.41071319580078,20.060714721679688,20.03249931335449,20.20464324951172,18.8457145690918,18.77214241027832,19.174285888671875,19.38928604125977,533330000.0,630579600.0,272826400.0,373002000.0,642754000.0,823317600.0,1266893600.0,789910800.0,477170400.0,532949200.0,20.02596435546875,20.858738072713216,22.06152141571045,22.342139377593995,21.403226833343506,20.348820475346887,20.72035684843909,21.432869370501905,21.634676882069613,20.56720723181004,21.266332443579806,19.847166697184246,18.428000950788686,46.618983174686875,-0.0031464630943799365
2012-11-29,21.079286575317383,21.22321319580078,20.90178680419922,21.04857063293457,18.07392120361328,514698800,0.0810137320452878,20.819286346435547,20.88500022888184,21.054643630981445,20.41071319580078,20.060714721679688,20.03249931335449,20.20464324951172,18.8457145690918,18.77214241027832,19.174285888671875,520864400.0,533330000.0,630579600.0,272826400.0,373002000.0,642754000.0,823317600.0,1266893600.0,789910800.0,477170400.0,20.21339282989502,20.804690424601237,21.982649955749512,22.336239376068114,21.41871968269348,20.456474345744994,20.74466898062394,21.41836753134842,21.62351295351466,20.571813580146163,21.462892317604535,19.921833292643228,18.38077426768192,48.16537747519136,0.0110130713744796
2012-11-30,20.956785202026367,21.01428604125977,20.809999465942383,20.902856826782227,17.94879722595215,391319600,0.0801817998736992,21.04857063293457,20.819286346435547,20.88500022888184,21.054643630981445,20.41071319580078,20.060714721679688,20.03249931335449,20.20464324951172,18.8457145690918,18.77214241027832,514698800.0,520864400.0,533330000.0,630579600.0,272826400.0,373002000.0,642754000.0,823317600.0,1266893600.0,789910800.0,20.42646427154541,20.7278928120931,21.89934280395508,22.326021518707275,21.43225896835327,20.525148573596876,20.756386598857887,21.398914297213846,21.609786170148325,20.574981458104403,21.59813390323123,20.034999974568684,18.47186604590614,47.2575272463138,-0.006922741153945422
2012-12-03,21.20178604125977,21.2353572845459,20.91071319580078,20.93535614013672,17.976703643798828,364280000,0.0803673500631292,20.902856826782227,21.04857063293457,20.819286346435547,20.88500022888184,21.054643630981445,20.41071319580078,20.060714721679688,20.03249931335449,20.20464324951172,18.8457145690918,391319600.0,514698800.0,520864400.0,533330000.0,630579600.0,272826400.0,373002000.0,642754000.0,823317600.0,1266893600.0,20.635428428649902,20.658345158894857,21.816549911499024,22.318157215118408,21.448066101074218,20.58825742998762,20.76964360191558,21.381421536569427,21.59693988386239,20.578430019654952,21.727832686444128,20.128166580200194,18.52850047395626,47.48788119944526,0.0015547785464833375
2012-12-04,20.7785701751709,20.7785701751709,20.43321418762207,20.566070556640625,17.65960693359375,557068400,0.0782589667497931,20.93535614013672,20.902856826782227,21.04857063293457,20.819286346435547,20.88500022888184,21.054643630981445,20.41071319580078,20.060714721679688,20.03249931335449,20.20464324951172,364280000.0,391319600.0,514698800.0,520864400.0,533330000.0,630579600.0,272826400.0,373002000.0,642754000.0,823317600.0,20.67157115936279,20.59073797861735,21.728799896240233,22.307950057983398,21.46121609687805,20.584844064857315,20.7545641170804,21.35065357506268,21.577304277629594,20.57831174728161,21.768442265782745,20.206785583496092,18.64512890120944,45.14978465680722,-0.01763932655476108
2012-12-05,20.318214416503903,20.33035659790039,19.24178504943848,19.24250030517578,16.523086547851562,1044638000,0.0707022313749716,20.566070556640625,20.93535614013672,20.902856826782227,21.04857063293457,20.819286346435547,20.88500022888184,21.054643630981445,20.41071319580078,20.060714721679688,20.03249931335449,557068400.0,364280000.0,391319600.0,514698800.0,520864400.0,533330000.0,630579600.0,272826400.0,373002000.0,642754000.0,20.592571258544922,20.50615463256836,21.613585624694824,22.286482200622558,21.46776431083679,20.378329640290925,20.64255939027265,21.27110062148204,21.532831821011428,20.565528862668156,21.78070839884749,20.19699986775716,18.61329133666683,38.12876164045459,-0.06435698291609104
2012-12-06,18.890714645385746,19.761070251464844,18.522499084472656,19.54428672790528,16.782224655151367,1177212400,0.0724252378672654,19.24250030517578,20.566070556640625,20.93535614013672,20.902856826782227,21.04857063293457,20.819286346435547,20.88500022888184,21.054643630981445,20.41071319580078,20.060714721679688,1044638000.0,557068400.0,364280000.0,391319600.0,514698800.0,520864400.0,533330000.0,630579600.0,272826400.0,373002000.0,20.540928459167482,20.402833239237467,21.51104995727539,22.265864353179932,21.47354824066162,20.25001534607775,20.56120585972692,21.205937833045184,21.49495477161893,20.555756210660856,21.751499829195865,20.22166659037272,18.691833351549576,40.33621540977017,0.015683326903641825
2012-12-07,19.76428604125977,19.82857131958008,18.928571701049805,19.04464340209961,16.353195190429688,787040800,0.069572595636352,19.54428672790528,19.24250030517578,20.566070556640625,20.93535614013672,20.902856826782227,21.04857063293457,20.819286346435547,20.88500022888184,21.054643630981445,20.41071319580078,1177212400.0,1044638000.0,557068400.0,364280000.0,391319600.0,514698800.0,520864400.0,533330000.0,630579600.0,272826400.0,20.404321479797364,20.30746421813965,21.41084281921387,22.239557209014894,21.477157173156737,20.06457350854265,20.448867899902673,21.124379552632142,21.448282174104275,20.541295801009554,21.705509440555804,20.239833323160806,18.774157205765807,37.99433123411177,-0.025564674360424866
2012-12-10,18.75,19.232500076293945,18.62785720825196,18.922143936157227,16.248001098632812,630484400,0.068873202425709,19.04464340209961,19.54428672790528,19.24250030517578,20.566070556640625,20.93535614013672,20.902856826782227,21.04857063293457,20.819286346435547,20.88500022888184,21.054643630981445,787040800.0,1177212400.0,1044638000.0,557068400.0,364280000.0,391319600.0,514698800.0,520864400.0,533330000.0,630579600.0,20.19107151031494,20.203880945841473,21.31415710449219,22.212014350891113,21.479555397033693,19.888815112791047,20.33577723592153,21.04127632182177,21.400165255286236,20.52580152479087,21.691591265085272,20.2449286142985,18.79826596351173,37.43824359614089,-0.006432226813387176
2012-12-11,19.27750015258789,19.62714385986328,19.19178581237793,19.335357666015625,16.60282325744629,592345600,0.0712323872187543,18.922143936157227,19.04464340209961,19.54428672790528,19.24250030517578,20.566070556640625,20.93535614013672,20.902856826782227,21.04857063293457,20.819286346435547,20.88500022888184,630484400.0,787040800.0,1177212400.0,1044638000.0,557068400.0,364280000.0,391319600.0,514698800.0,520864400.0,533330000.0,20.03610725402832,20.122750027974448,21.21420711517334,22.188846492767333,21.482944688796998,19.803667813287134,20.261672082595165,20.976902032923423,21.360835586919176,20.514409717529865,21.703414378582384,20.18697624206543,18.670538105548477,40.50331877342383,0.021837574603204013
2012-12-12,19.563213348388672,19.571428298950195,19.15250015258789,19.25,16.529529571533203,487144000,0.0707450498117835,19.335357666015625,18.922143936157227,19.04464340209961,19.54428672790528,19.24250030517578,20.566070556640625,20.93535614013672,20.902856826782227,21.04857063293457,20.819286346435547,592345600.0,630484400.0,787040800.0,1177212400.0,1044638000.0,557068400.0,364280000.0,391319600.0,514698800.0,520864400.0,19.879178619384767,20.045369084676107,21.12270709991455,22.161946487426757,21.48530897140503,19.7184881497045,20.186733409810337,20.911735918473482,21.320629194787383,20.50231010300805,21.721141519505522,20.13480962117513,18.548477722844737,40.080054420212875,-0.00441458945265083
2012-12-13,18.96964263916016,19.20142936706543,18.7785701751709,18.917499542236328,16.2440185546875,625259600,0.0688466859217322,19.25,19.335357666015625,18.922143936157227,19.04464340209961,19.54428672790528,19.24250030517578,20.566070556640625,20.93535614013672,20.902856826782227,21.04857063293457,487144000.0,592345600.0,630484400.0,787040800.0,1177212400.0,1044638000.0,557068400.0,364280000.0,391319600.0,514698800.0,19.666071510314943,19.96723810831706,21.030064239501954,22.135300045013427,21.48428753852844,19.595259133170934,20.092716086286337,20.83648171559661,21.274855296643555,20.487144451708797,21.75768583430103,20.058595275878908,18.359504717456787,38.44694226381445,-0.01727275105265824
2012-12-14,18.383928298950195,18.504642486572266,18.05642890930176,18.206785202026367,15.633743286132812,1009579200,0.0647889638702478,18.917499542236328,19.25,19.335357666015625,18.922143936157227,19.04464340209961,19.54428672790528,19.24250030517578,20.566070556640625,20.93535614013672,20.902856826782227,625259600.0,487144000.0,592345600.0,630484400.0,787040800.0,1177212400.0,1044638000.0,557068400.0,364280000.0,391319600.0,19.396464347839355,19.86396427154541,20.921835670471193,22.10171432495117,21.47845718383789,19.38164775914869,19.95301750226708,20.737247884895844,21.216415866269895,20.46532283209461,21.83050676302525,19.911666742960612,17.992826722895973,35.24393220375277,-0.03756914800622446
2012-12-17,18.176071166992188,18.571428298950195,17.901071548461914,18.52964210510254,15.910970687866213,757607200,0.0666322692616926,18.206785202026367,18.917499542236328,19.25,19.335357666015625,18.922143936157227,19.04464340209961,19.54428672790528,19.24250030517578,20.566070556640625,20.93535614013672,1009579200.0,625259600.0,487144000.0,592345600.0,630484400.0,787040800.0,1177212400.0,1044638000.0,557068400.0,364280000.0,19.15589294433594,19.794952328999837,20.81282138824463,22.072396450042724,21.47387861251831,19.250569966218514,19.8475822876623,20.65394200641308,21.16523922320004,20.44679957154923,21.674540535689868,19.743333307902017,17.812126080114165,37.70404352386452,0.017732779262987997
2012-12-18,18.75,19.10357093811035,18.58035659790039,19.06785774230957,16.373125076293945,625685200,0.0697051345972977,18.52964210510254,18.206785202026367,18.917499542236328,19.25,19.335357666015625,18.922143936157227,19.04464340209961,19.54428672790528,19.24250030517578,20.566070556640625,757607200.0,1009579200.0,625259600.0,487144000.0,592345600.0,630484400.0,787040800.0,1177212400.0,1044638000.0,557068400.0,19.006071662902833,19.734571393330892,20.717892837524413,22.057728595733643,21.4718643283844,19.222460393309447,19.789824913932467,20.594089770031815,21.125289099754507,20.43360395595842,21.478249754758583,19.622190475463867,17.76613119616915,41.56568448200104,0.02904619712319323
2012-12-19,18.98107147216797,19.060714721679688,18.76785659790039,18.79678535461425,16.14035987854004,449369200,0.0681574855027616,19.06785774230957,18.52964210510254,18.206785202026367,18.917499542236328,19.25,19.335357666015625,18.922143936157227,19.04464340209961,19.54428672790528,19.24250030517578,625685200.0,757607200.0,1009579200.0,625259600.0,487144000.0,592345600.0,630484400.0,787040800.0,1177212400.0,1044638000.0,18.96150016784668,19.66726188659668,20.627692832946778,22.040382156372072,21.470641107559203,19.156971925817878,19.716266428057043,20.52626696190285,21.08093664746612,20.417940620060392,21.268303609817075,19.487357076009115,17.706410542201155,40.25428055925315,-0.014216195199203696
2012-12-20,18.928571701049805,18.935714721679688,18.531429290771484,18.633214950561523,15.999908447265623,481689600,0.0672236036349792,18.79678535461425,19.06785774230957,18.52964210510254,18.206785202026367,18.917499542236328,19.25,19.335357666015625,18.922143936157227,19.04464340209961,19.54428672790528,449369200.0,625685200.0,757607200.0,1009579200.0,625259600.0,487144000.0,592345600.0,630484400.0,787040800.0,1177212400.0,18.870392990112304,19.62408332824707,20.544521408081053,22.017728595733644,21.46911789894104,19.076393929624594,19.636040392687004,20.454831036946572,21.03431337704889,20.400861905519733,20.942698095631314,19.32633336385091,17.709968632070506,39.47017692658562,-0.008702041384569759
2012-12-21,18.302499771118164,18.559642791748047,18.222856521606445,18.54750061035156,15.926304817199709,596268400,0.0667342298476209,18.633214950561523,18.79678535461425,19.06785774230957,18.52964210510254,18.206785202026367,18.917499542236328,19.25,19.335357666015625,18.922143936157227,19.04464340209961,481689600.0,449369200.0,625685200.0,757607200.0,1009579200.0,625259600.0,487144000.0,592345600.0,630484400.0,787040800.0,18.8206787109375,19.602154795328776,20.461292839050294,21.990692882537843,21.46708932876587,18.995025726659513,19.555407816217713,20.382856303867516,20.986945514826083,20.383126390733434,20.588106140506085,19.169309616088867,17.75051309167165,39.05420751864562,-0.004600083261926957
2012-12-24,18.58392906188965,18.72321319580078,18.52535629272461,18.57749938964844,15.952061653137209,175753200,0.0669055035948688,18.54750061035156,18.633214950561523,18.79678535461425,19.06785774230957,18.52964210510254,18.206785202026367,18.917499542236328,19.25,19.335357666015625,18.922143936157227,596268400.0,481689600.0,449369200.0,625685200.0,757607200.0,1009579200.0,625259600.0,487144000.0,592345600.0,630484400.0,18.78621425628662,19.570142873128255,20.37504997253418,21.958339309692384,21.463192892074584,18.930790905580885,19.48297015499036,20.31472962785925,20.941051302917938,20.365847663450324,20.096477639583757,19.012119166056316,17.927760692528874,39.28787659589584,0.0016174027933519852
2012-12-26,18.53571319580078,18.552143096923828,18.25428581237793,18.321428298950195,15.732182502746582,302436400,0.0654435022636913,18.57749938964844,18.54750061035156,18.633214950561523,18.79678535461425,19.06785774230957,18.52964210510254,18.206785202026367,18.917499542236328,19.25,19.335357666015625,175753200.0,596268400.0,481689600.0,449369200.0,625685200.0,757607200.0,1009579200.0,625259600.0,487144000.0,592345600.0,18.684821319580077,19.534630966186523,20.292835693359375,21.92483573913574,21.45744824409485,18.837042812253088,19.396930017505902,20.23951070978721,20.89115372188998,20.346283841780465,19.617154069102796,18.862476348876953,18.10779862865111,37.99048024326111,-0.013783937511037236
2012-12-27,18.34071350097656,18.4375,18.023571014404297,18.395000457763672,15.795353889465332,455120400,0.0658635519999954,18.321428298950195,18.57749938964844,18.54750061035156,18.633214950561523,18.79678535461425,19.06785774230957,18.52964210510254,18.206785202026367,18.917499542236328,19.25,302436400.0,175753200.0,596268400.0,481689600.0,449369200.0,625685200.0,757607200.0,1009579200.0,625259600.0,487144000.0,18.599321365356445,19.50148811340332,20.210942840576173,21.891717891693116,21.45085181236267,18.769036296177795,19.322713013080552,20.169906549333493,20.84360794543043,20.32761127351236,19.565274455789638,18.805976359049478,18.046678262309317,38.59837768492894,0.004015634458897077
2012-12-28,18.22464370727539,18.374286651611328,18.14714241027832,18.199642181396484,15.627608299255373,354278400,0.0647481818138234,18.395000457763672,18.321428298950195,18.57749938964844,18.54750061035156,18.633214950561523,18.79678535461425,19.06785774230957,18.52964210510254,18.206785202026367,18.917499542236328,455120400.0,302436400.0,175753200.0,596268400.0,481689600.0,449369200.0,625685200.0,757607200.0,1009579200.0,625259600.0,18.52753562927246,19.468999989827473,20.12153568267822,21.853821449279785,21.440403594970704,18.681437201596054,19.239522581103955,20.09555695054342,20.793246692782166,20.30724793291795,19.421363318239983,18.716333389282227,18.01130346032447,37.57766512104501,-0.010620183283808315
2012-12-31,18.233213424682617,19.12142944335937,18.178571701049805,19.00607109069824,16.320072174072266,659492400,0.0693523725316602,18.199642181396484,18.395000457763672,18.321428298950195,18.57749938964844,18.54750061035156,18.633214950561523,18.79678535461425,19.06785774230957,18.52964210510254,18.206785202026367,354278400.0,455120400.0,302436400.0,175753200.0,596268400.0,481689600.0,449369200.0,625685200.0,757607200.0,1009579200.0,18.607464218139647,19.47679761250814,20.03752140045166,21.82154287338257,21.430151805877685,18.731380876842543,19.22222987811094,20.054444276586995,20.759205252742472,20.294796479882354,19.414249976579473,18.71376190185547,18.013273827131467,43.96093186387878,0.0443101518845288
2013-01-02,19.779285430908203,19.821428298950195,19.343929290771484,19.608213424682617,16.83711814880371,560518000,0.0727902182152281,19.00607109069824,18.199642181396484,18.395000457763672,18.321428298950195,18.57749938964844,18.54750061035156,18.633214950561523,18.79678535461425,19.06785774230957,18.52964210510254,659492400.0,354278400.0,455120400.0,302436400.0,175753200.0,596268400.0,481689600.0,449369200.0,625685200.0,757607200.0,18.715321350097657,19.502214241027833,19.96924995422363,21.79587142944336,21.423628587722778,18.866278191894864,19.250821251931065,20.03760537651513,20.737281598874667,20.288226307105322,19.58659185251844,18.75949986775716,17.932407882995882,48.0963317835997,0.03168157853934761
2013-01-03,19.567142486572266,19.63107109069824,19.321428298950195,19.360713958740234,16.624589920043945,352965200,0.0713771553517599,19.608213424682617,19.00607109069824,18.199642181396484,18.395000457763672,18.321428298950195,18.57749938964844,18.54750061035156,18.633214950561523,18.79678535461425,19.06785774230957,560518000.0,659492400.0,354278400.0,455120400.0,302436400.0,175753200.0,596268400.0,481689600.0,449369200.0,625685200.0,18.744606971740723,19.47408326466878,19.90457851409912,21.768099994659423,21.415866088867187,18.942345232947996,19.258961452435447,20.012062304146266,20.711061262872107,20.279350590853024,19.593072912617796,18.761190287272136,17.929307661926476,46.620746406675,-0.012622234396471477
2013-01-04,19.177499771118164,19.236785888671875,18.77964210510254,18.821428298950195,16.161518096923828,594333600,0.0682981808749921,19.360713958740234,19.608213424682617,19.00607109069824,18.199642181396484,18.395000457763672,18.321428298950195,18.57749938964844,18.54750061035156,18.633214950561523,18.79678535461425,352965200.0,560518000.0,659492400.0,354278400.0,455120400.0,302436400.0,175753200.0,596268400.0,481689600.0,449369200.0,18.747071266174316,19.433714230855305,19.845407066345214,21.734624996185303,21.40263394355774,18.923742627717566,19.226551589214317,19.96713271904453,20.675068254035498,20.265399181361133,19.523829963322736,18.732618840535483,17.94140771774823,43.58073672222105,-0.02785463702109925
2013-01-07,18.64285659790039,18.9035701751709,18.39999961853028,18.71071434020996,16.066452026367188,484156400,0.0676660753350158,18.821428298950195,19.360713958740234,19.608213424682617,19.00607109069824,18.199642181396484,18.395000457763672,18.321428298950195,18.57749938964844,18.54750061035156,18.633214950561523,594333600.0,352965200.0,560518000.0,659492400.0,354278400.0,455120400.0,302436400.0,175753200.0,596268400.0,481689600.0,18.75482120513916,19.388714218139647,19.76674278259277,21.6996964263916,21.387980365753172,18.89096904502409,19.188341422621402,19.919720704748883,20.637651989010248,20.250521814460164,19.503860490999998,18.71883316040039,17.933805829800782,42.98034791820602,-0.0058823356538998395
2013-01-08,18.90035629272461,18.996070861816406,18.616071701049805,18.761070251464844,16.109691619873047,458707200,0.0679535752206395,18.71071434020996,18.821428298950195,19.360713958740234,19.608213424682617,19.00607109069824,18.199642181396484,18.395000457763672,18.321428298950195,18.57749938964844,18.54750061035156,484156400.0,594333600.0,352965200.0,560518000.0,659492400.0,354278400.0,455120400.0,302436400.0,175753200.0,596268400.0,18.77617816925049,19.333726119995116,19.703849906921388,21.66230712890625,21.374196434020995,18.870984615245742,19.156691706239435,19.87599804613439,20.601907574961764,20.236268689455425,19.491559627979495,18.755785497029624,18.020011366079753,43.35074173698227,0.0026912874804927434
2013-01-09,18.66071319580078,18.750356674194336,18.42821311950684,18.467857360839844,15.857925415039062,407604400,0.0662795180857897,18.761070251464844,18.71071434020996,18.821428298950195,19.360713958740234,19.608213424682617,19.00607109069824,18.199642181396484,18.395000457763672,18.321428298950195,18.57749938964844,458707200.0,484156400.0,594333600.0,352965200.0,560518000.0,659492400.0,354278400.0,455120400.0,302436400.0,175753200.0,18.76521396636963,19.247499910990395,19.63261421203613,21.62138214111328,21.359510717391966,18.808965037644835,19.10566693991354,19.822860661783654,20.56125899945468,20.219346093009342,19.49312825626953,18.751666514078774,18.01020477188802,41.704702437293925,-0.015628793384114492
2013-01-10,18.876785278320312,18.882856369018555,18.41142845153809,18.696786880493164,16.054494857788086,601146000,0.0675865584922892,18.467857360839844,18.761070251464844,18.71071434020996,18.821428298950195,19.360713958740234,19.608213424682617,19.00607109069824,18.199642181396484,18.395000457763672,18.321428298950195,407604400.0,458707200.0,484156400.0,594333600.0,352965200.0,560518000.0,659492400.0,354278400.0,455120400.0,302436400.0,18.802749824523925,19.17455946604411,19.57116424560547,21.583053588867188,21.346557149887087,18.791706859621502,19.075379528104623,19.78036731154628,20.525745244807794,20.204776148391964,19.449050512940577,18.72692845662435,18.004806400308123,43.45393752086158,0.012396106119963557
2013-01-11,18.60714340209961,18.76142883300781,18.53642845153809,18.582143783569336,15.95605182647705,350506800,0.0669320200988457,18.696786880493164,18.467857360839844,18.761070251464844,18.71071434020996,18.821428298950195,19.360713958740234,19.608213424682617,19.00607109069824,18.199642181396484,18.395000457763672,601146000.0,407604400.0,458707200.0,484156400.0,594333600.0,352965200.0,560518000.0,659492400.0,354278400.0,455120400.0,18.821464157104494,19.0999880472819,19.511378555297853,21.541610736846923,21.331078586578368,18.75946638638271,19.038843547027934,19.73515132935847,20.488724264593728,20.18924856595347,19.437139495542894,18.712619018554687,17.98809854156648,42.78310140184201,-0.006131700471134871
2013-01-14,17.952856063842773,18.125,17.80392837524414,17.91964340209961,15.387184143066406,734207600,0.0631495687609251,18.582143783569336,18.696786880493164,18.467857360839844,18.761070251464844,18.71071434020996,18.821428298950195,19.360713958740234,19.608213424682617,19.00607109069824,18.199642181396484,350506800.0,601146000.0,407604400.0,458707200.0,484156400.0,594333600.0,352965200.0,560518000.0,659492400.0,354278400.0,18.793464279174806,18.995690472920735,19.44454284667969,21.48933931350708,21.31094822883606,18.630262850339154,18.9559398325888,19.66664159625436,20.439789391022412,20.16752985625152,19.490807337937923,18.66504758199056,17.839287826043197,39.13955108606752,-0.03565252691971532
2013-01-15,17.796428680419922,17.82107162475586,17.26357078552246,17.354286193847656,14.90172004699707,876772400,0.0599217425006419,17.91964340209961,18.582143783569336,18.696786880493164,18.467857360839844,18.761070251464844,18.71071434020996,18.821428298950195,19.360713958740234,19.608213424682617,19.00607109069824,734207600.0,350506800.0,601146000.0,407604400.0,458707200.0,484156400.0,594333600.0,352965200.0,560518000.0,659492400.0,18.628285789489745,18.87740478515625,19.365528564453125,21.42532859802246,21.28743037223816,18.433958749340462,18.837298822311677,19.57938290182392,20.381017901552415,20.140608864266795,19.639559744354198,18.585499954223632,17.531440164093066,36.38060844056902,-0.03154957917218992
2013-01-16,17.665714263916016,18.194286346435547,17.58928680419922,18.074642181396484,15.520273208618164,690804800,0.0640345121609982,17.354286193847656,17.91964340209961,18.582143783569336,18.696786880493164,18.467857360839844,18.761070251464844,18.71071434020996,18.821428298950195,19.360713958740234,19.608213424682617,876772400.0,734207600.0,350506800.0,601146000.0,407604400.0,458707200.0,484156400.0,594333600.0,352965200.0,560518000.0,18.474928665161134,18.78204765319824,19.31502140045166,21.37176788330078,21.268900012969972,18.378679277349082,18.78080573779944,19.522600233128543,20.337086935454206,20.120838848162773,19.636468232575425,18.55197614034017,17.467484048104915,41.83212886826519,0.04150882263335065
2013-01-17,18.225357055664062,18.241071701049805,17.929643630981445,17.952856063842773,15.415699005126951,453678400,0.0633391917111303,18.074642181396484,17.354286193847656,17.91964340209961,18.582143783569336,18.696786880493164,18.467857360839844,18.761070251464844,18.71071434020996,18.821428298950195,19.360713958740234,690804800.0,876772400.0,734207600.0,350506800.0,601146000.0,407604400.0,458707200.0,484156400.0,594333600.0,352965200.0,18.334142875671386,18.694940503438314,19.256492805480956,21.31241430282593,21.251601791381837,18.313168013732728,18.71947613232117,19.463364604098892,20.29167301409018,20.10009260142287,19.647785285069904,18.527404657999675,17.407024030929446,41.209174736145194,-0.0067379545515462436
